lat,lon,elev,UStmax
37.62,-109.98,1983,30.0666666666667
40.42,-110.05,1830,28.9666666666667
39.7,-111.83,1565,32.7
39.38,-112.33,1495,32.9333333333333
41.25,-111.95,1326,30.9333333333333
40.32,-111.65,1469,32.3333333333333
37.27,-112.63,1665,32.6
40.28,-111.73,1375,30.6
37.82,-112.43,2015,28.8
37.83,-112.83,1829,30.2666666666667
39.65,-113.88,1449,33.1666666666667
41.25,-111.85,1470,28.6
40.37,-111.73,1421,31.2666666666667
40.25,-111.65,1393,32.8666666666667
38.77,-112.08,1615,30.5
41.93,-111.82,1379,31.0666666666667
41.15,-112,1341,31.4
40.3,-109.98,1557,32.4333333333333
37.12,-113.57,844,37.1333333333333
38.92,-111.42,2304,24.6333333333333
40.77,-112.1,1284,30.3333333333333
40.77,-111.97,1296,32
40.77,-111.9,1304,31.1
39.95,-111.8,1601,30.9666666666667
39.25,-112.1,1615,30.5
39.78,-111.13,2327,23.9
39.68,-111.2,2654,22.2
38.85,-112,1619,31.4333333333333
40.55,-111.5,1832,28.3333333333333
41.97,-112.72,1385,31.3666666666667
39.93,-111.07,2272,25.1666666666667
40.08,-111.6,1439,31.5
41.72,-112.43,1403,31.7333333333333
38.97,-109.72,1554,33.1
40.45,-111.72,1684,31.7
40.53,-112.3,1545,30.2666666666667
41.7,-112.18,1318,30.4333333333333
37.62,-112.1,1922,28.7666666666667
40.37,-111.9,1371,30.3666666666667
40.45,-109.52,1603,30
37.35,-113.67,1402,31.6666666666667
38.48,-113.42,1513,33.0666666666667
40.8,-111.4,1800,29.5333333333333
40.73,-114.03,1291,30.4
41.53,-111.15,1925,26.3666666666667
37.22,-112.98,1234,36.5666666666667
43.12,-72.8,344,24.5333333333333
43.13,-72.45,92,26.8
44.47,-73.15,101,26.1333333333333
43.38,-72.6,244,25.7
43.98,-72.45,244,25.9
43.95,-73.22,149,25.7666666666667
44.92,-72.82,128,25.1666666666667
44.52,-73.12,104,25.5333333333333
44.2,-72.57,344,25
44.53,-72.82,1208,18.2
44.93,-72.2,234,25.5333333333333
44.1,-72.62,430,24.0666666666667
42.75,-72.93,342,25.0333333333333
43.85,-72.82,265,25.5666666666667
43.6,-72.97,189,26.9333333333333
44.42,-72.02,213,26.5333333333333
44.63,-73.3,34,25.9666666666667
44.07,-72.97,418,23.9666666666667
42.77,-72.52,69,28.2
44.35,-72.75,247,24.9333333333333
44.65,-71.98,275,24.6666666666667
36.67,-81.97,585,29.0333333333333
37.35,-77.98,107,30.8
37.77,-77.48,67,30.0666666666667
37.08,-80.4,579,27.5666666666667
37.7,-78.3,69,29
37.53,-79.68,268,31.2666666666667
37.08,-81.33,1006,25.2
37.03,-77.95,101,30.6333333333333
37.05,-78.63,171,29.3666666666667
38.03,-78.52,265,29.6666666666667
36.77,-78.52,153,31.5333333333333
36.87,-79.32,259,30.0666666666667
38.2,-77.37,67,29.3
37.8,-80,375,31.0333333333333
38.45,-78.93,427,28.7
36.58,-79.38,125,32.2666666666667
36.9,-76.2,6,30.1333333333333
36.68,-77.55,31,31.3666666666667
37.33,-78.38,137,29.6333333333333
36.92,-80.32,793,26.9
38.32,-77.45,27,30.2666666666667
37.95,-79.95,540,28.2333333333333
37.3,-82.12,336,29.9
36.68,-76.78,24,30.8
37.3,-77.3,12,31.1333333333333
38,-79.83,682,28.1
36.6,-78.3,98,30.7666666666667
37.72,-76.38,18,29.9666666666667
37.08,-76.35,3,30.0666666666667
37.78,-79.43,323,28.4
39.12,-77.72,152,29.1333333333333
38.03,-78,134,30.1333333333333
38.67,-78.38,366,28.6
37.33,-79.2,291,28.2333333333333
37.42,-76.33,3,29.4333333333333
38.02,-78.45,238,28.8
39.07,-77.88,528,25.8
37.58,-75.82,9,29.5
36.75,-83.05,460,29
36.78,-80.03,342,29.7
38.22,-78.12,158,29.2
37.05,-80.77,564,27.4
37.5,-77.33,51,30.9333333333333
37.32,-79.97,366,29.7333333333333
37,-79.9,376,29.3333333333333
36.7,-78.88,104,31.4333333333333
37.27,-80.72,595,28.5666666666667
38.08,-79.08,424,28.1666666666667
37.63,-78.93,217,29.5
37.73,-77.02,12,30.3333333333333
38.75,-77.73,168,29.1
37.98,-76.77,43,30.5
38.95,-77.45,94,29.6666666666667
38.85,-77.03,20,29.8
37.52,-76.82,6,31.1666666666667
37.3,-76.7,21,30.6666666666667
39.18,-78.17,220,29.7666666666667
36.97,-82.57,762,26.6
38.9,-78.47,201,29.2333333333333
36.93,-81.08,702,28.0333333333333
46.97,-123.82,3,20.7333333333333
47.27,-123.7,134,22.2
48.52,-122.62,9,22.6
45.82,-121.27,720,25.1333333333333
47.77,-121.48,235,23.3333333333333
45.77,-122.53,92,25.1333333333333
48.8,-122.53,47,22.1666666666667
48.72,-122.52,5,22.6
49,-122.75,18,22
48.98,-117.35,558,25.5666666666667
47.57,-122.67,49,23.8333333333333
47.17,-122,209,24.4
45.9,-121.95,345,25.6333333333333
47.42,-121.73,475,22.2666666666667
46.72,-122.95,56,25.5333333333333
47.83,-120.03,341,28.0333333333333
48.25,-117.72,500,29.7
48,-119.65,250,30.3666666666667
48.97,-122.33,20,24.4666666666667
47.58,-124.3,24,21.4666666666667
47.18,-120.95,585,24.8666666666667
46.88,-117.38,599,27.3
48.58,-117.8,914,26.7333333333333
48.55,-119.75,707,25.7
48.53,-121.75,82,23.7
46.07,-122.2,201,25.8666666666667
47.95,-119,519,28.7666666666667
47.37,-123.17,6,24.2333333333333
45.62,-121.15,72,30.0333333333333
47.65,-118.13,744,26.6666666666667
46.32,-118,475,28.9333333333333
48.72,-121.15,271,24.7333333333333
46.97,-120.55,451,27.2666666666667
47,-123.4,21,25.1
46.4,-119.17,214,28.1333333333333
48.02,-123.58,110,22.6333333333333
47.3,-119.53,388,30.1333333333333
47.98,-122.18,18,22.5666666666667
47.95,-124.37,107,22.9666666666667
46,-121.28,564,25.4333333333333
45.82,-120.82,488,28
47.3,-122.87,16,24.0666666666667
46.77,-124.08,5,18.8333333333333
46.38,-123.57,31,22.3666666666667
47.48,-118.18,689,27.5
47.68,-119.1,582,29
46.75,-118.62,418,30.2
48.2,-120.78,1049,23.3333333333333
46.97,-123.93,8,20
47.23,-123.98,43,22.0666666666667
46.22,-119.1,119,31.1
47.38,-121.97,165,24.1666666666667
47,-118.58,497,29.6
46.37,-124.03,8,19.5
46.75,-121.82,842,22.1333333333333
46.15,-122.92,4,24.9666666666667
48.6,-120.43,665,26.2333333333333
47.13,-122.27,177,23.6333333333333
45.95,-119.3,107,29.7
48.1,-120.02,345,29.8333333333333
47.85,-121.98,37,24.1333333333333
48.43,-122.38,3,22.5666666666667
46.52,-120.17,473,29
47.15,-121.93,400,22.6666666666667
48.68,-121.25,162,24.2333333333333
48.18,-117.05,653,27.1333333333333
48.92,-117.78,411,28.1
47.32,-118.7,466,29.1
48.62,-122.8,24,20.8333333333333
46.97,-122.9,66,24.4666666666667
46.62,-121.67,323,25
47.3,-121.83,275,23.1
47.77,-120.67,549,25.8333333333333
46.48,-117.58,579,28.1333333333333
48.12,-123.43,27,20.5666666666667
48.12,-122.75,30,21.5666666666667
46.77,-117.18,776,26.5666666666667
47.2,-122.33,15,25.1
47.82,-122.92,37,24.9333333333333
47.95,-124.55,55,19.9333333333333
47.18,-119.87,384,29
46.78,-121.73,1693,16.1333333333333
46.65,-123.72,9,22.3666666666667
48.65,-118.73,808,25
46.3,-119.3,122,29.7333333333333
47.12,-118.37,558,28.7666666666667
48.73,-121.05,377,24.4
47.1,-117.58,595,28.0666666666667
48.07,-124.12,232,22.4
47.65,-122.3,6,23.6
47.43,-122.3,117,24
48.5,-122.23,18,23.4666666666667
48.08,-123.05,15,20.8333333333333
47.2,-123.1,6,24.7666666666667
45.63,-122.22,134,26.1333333333333
46.83,-119.67,171,31.0333333333333
47.55,-121.85,134,23.8333333333333
47.63,-117.53,718,26.3333333333333
47.87,-121.72,52,23.7666666666667
48.35,-120.72,387,27.7666666666667
46.32,-120,228,31.0333333333333
47.25,-122.42,8,23.9333333333333
46.48,-122.82,109,26.0666666666667
48.77,-119.42,293,28.9333333333333
48.65,-121.68,210,23
45.68,-122.65,64,25.3333333333333
46.1,-118.28,355,30.2333333333333
46.43,-120.42,259,30.3
47.65,-120.07,799,25.9333333333333
47.42,-120.32,195,30.5
47.43,-120.35,265,29.8333333333333
47.4,-120.2,376,28.7666666666667
46.05,-118.45,192,30.1666666666667
47.75,-118.67,680,28.5
48.47,-120.18,535,28.2333333333333
46.57,-120.53,324,29.5333333333333
37.42,-81.02,793,27
39.27,-79.37,726,24.7
37.78,-81.12,766,25.9666666666667
39.03,-79.93,512,26.3666666666667
37.3,-81.22,874,26.4
38.18,-80.13,641,25.9
38.98,-80.22,443,27.1666666666667
39.2,-81.15,213,27.6666666666667
39.05,-79.43,991,24.7
38.37,-81.6,290,29.3
39.27,-80.35,299,27.6666666666667
38.48,-81.27,195,29.3666666666667
38.95,-81.27,195,29.4
39.47,-80.15,311,26.6666666666667
37.58,-81.12,986,23.8
38.7,-79.33,519,27.7666666666667
37.37,-81.55,436,29.3333333333333
38.68,-80.77,256,29.4333333333333
38.93,-80.82,219,29.0666666666667
38.28,-82.1,195,29.3666666666667
38.68,-82.18,171,29.1333333333333
38.37,-82.55,252,29.0333333333333
39.38,-77.88,168,28.3666666666667
37.73,-81.58,528,27.8
37.85,-80.4,702,26.8
37.85,-82,202,30.1
38.2,-81.37,189,29.7
38.05,-81.82,207,29.8333333333333
39.53,-80.5,335,28.3333333333333
38.22,-80.08,656,26.2
39.4,-77.98,164,28.6666666666667
39.07,-78.97,244,29.8333333333333
39.63,-79.92,380,27.1
39.63,-79.97,253,27.1666666666667
37.97,-81.15,607,26.0333333333333
39.35,-81.43,256,27.8666666666667
39.27,-81.57,205,28.2
39.1,-79.67,539,26.8
38.62,-80.18,1066,22.6333333333333
40.15,-80.7,195,26.2333333333333
37.58,-81.53,412,28.6333333333333
38.82,-81.72,186,28.4
39.35,-78.75,250,28.6
39.35,-79.67,421,26.0666666666667
38.33,-79.9,763,27.5666666666667
38.8,-81.35,226,28.4
37.6,-80.53,604,27.4
39.1,-78.58,293,28.3333333333333
40.28,-80.62,201,27.1333333333333
39.03,-80.47,314,28.9333333333333
39.3,-80.77,238,27.5333333333333
37.8,-80.3,583,26.9333333333333
37.67,-82.28,204,30.3666666666667
38.53,-81.92,174,29.0666666666667
42.62,-89.07,226,26.5333333333333
44.33,-91.92,204,26.7333333333333
45.32,-92.35,326,25.5666666666667
45.15,-89.15,451,23.3
44.25,-88.38,226,26.0333333333333
43.03,-89.43,265,27.4333333333333
43.3,-89.35,329,26.9
46.57,-90.97,198,26.5333333333333
43.47,-89.73,250,27
46.8,-90.83,217,24
43.43,-88.9,265,26.1333333333333
42.5,-89.03,238,26.8
45.55,-90.95,372,25.9
44.3,-91.23,262,26.3666666666667
44.87,-88.98,329,24.5
45.07,-88.43,268,24.8333333333333
42.62,-89.38,241,26.7666666666667
43.05,-89.47,320,26.2
44.03,-88.15,262,25.4666666666667
44.62,-88.75,244,25.3
45.8,-91.3,387,26.4
46.02,-92.37,290,25.1666666666667
42.68,-90.12,283,26.8
44.13,-91.55,207,27.5
42.97,-90.12,372,25.9
44.87,-91.48,272,26.4333333333333
43.8,-88.45,232,25.6666666666667
43.57,-91.23,195,26.8666666666667
43.23,-88.1,271,25.2
46.25,-91.8,317,25.5
45.8,-92.67,284,26.1
44.52,-87.97,182,25.3
46.47,-90.5,305,22.9333333333333
44.12,-89.53,328,25.9666666666667
43.32,-88.38,299,25.4333333333333
44.4,-90.73,290,26.1
43.65,-90.33,305,26.1333333333333
45.22,-91.13,314,25.7666666666667
43.45,-88.63,268,25.7333333333333
42.55,-87.82,180,24.4333333333333
44.47,-87.5,180,23.4
43.93,-91.28,204,27.7333333333333
43.08,-88.92,262,27.4333333333333
42.83,-90.78,317,26.7
45.57,-88.68,488,22.8333333333333
45.57,-92.47,372,25.8333333333333
43.13,-89.33,266,26.6
44.1,-87.68,201,24.1666666666667
44.65,-90.13,381,26.1666666666667
44.15,-90.35,293,26.1333333333333
45.13,-90.35,448,25.1
44.88,-91.93,238,26.5666666666667
45.18,-89.68,387,24.5666666666667
43.07,-88.03,221,27.1
42.95,-87.9,211,25.6666666666667
45.88,-89.73,482,23.8
44.57,-91.67,226,27.1333333333333
43.8,-89.32,250,26.1
44.05,-90.1,287,27.7
44.57,-90.6,323,26.2666666666667
45.73,-88.68,479,24.4333333333333
44.37,-88.72,245,26.3
45.63,-89.25,473,25.4333333333333
43.1,-88.52,268,26
44.9,-87.95,201,24.3333333333333
44.03,-88.55,229,25.4
44.95,-90.53,378,24.7
45.93,-90.45,469,23.7
42.75,-90.48,311,27.0666666666667
43.52,-89.43,244,26.6
43.38,-87.87,183,23.8
43.03,-91.15,201,27.6333333333333
43.28,-89.73,229,26.4333333333333
42.7,-87.77,181,24.3333333333333
43.48,-90,275,25.3
45.63,-89.4,473,24
45.5,-91.73,351,26.1666666666667
45.2,-91.88,290,26.0666666666667
44.87,-92.63,275,27.0333333333333
44.63,-89.3,361,25.2333333333333
45.9,-89.45,497,24.1
44.78,-88.62,244,25.4666666666667
45.82,-91.88,335,25.7333333333333
44.97,-90.93,329,24.9666666666667
44.52,-89.57,339,25.8333333333333
42.92,-89.22,262,26.7666666666667
44.87,-87.33,201,24.4666666666667
44.3,-87.53,183,22
43.57,-90.92,361,25.8666666666667
43.18,-88.73,250,27.1
44.37,-89.08,259,26.1666666666667
44.92,-89.62,363,24.8666666666667
45.43,-91.4,409,26.9333333333333
42.85,-88.73,238,26.1333333333333
43.63,-89.77,275,26.6666666666667
44.38,-89.85,317,24.4
42.75,-110.92,1867,27.7
41.42,-104.1,1629,27.7666666666667
43.78,-111.03,1960,23.5
41.15,-104.65,1833,26.7333333333333
41.03,-107.65,1903,28.8
44.38,-108.05,1170,30.4333333333333
42.63,-106.38,1832,26.3666666666667
42.88,-110.93,1897,24.6333333333333
41.58,-108.52,2050,27.1
43.65,-107.73,1720,28.1666666666667
42.25,-111.03,1862,27.1666666666667
43.42,-108.2,1467,30.9333333333333
44.35,-106.68,1430,27.9666666666667
44.5,-109.18,1572,22.2333333333333
44.77,-107.53,2501,17.3333333333333
43.37,-109.28,1873,26.5
41.05,-104.32,1644,28.3
42.92,-106.33,1618,29.1333333333333
41.3,-106.13,2461,23.7333333333333
41.15,-104.82,1868,25.9666666666667
41.75,-104.82,1617,27.4
41.43,-110.03,2150,25.8666666666667
44.98,-109.08,1229,28.1
44.62,-106.38,1196,27.2
44.53,-109.07,1528,26.8666666666667
44.37,-109.33,1769,26.1666666666667
44.93,-104.2,1088,29.7
43.42,-110.17,2489,20.5666666666667
44.18,-105.92,1363,28.3333333333333
44.88,-108.6,1251,29.9333333333333
44.58,-104.7,1177,29.0333333333333
44.12,-105.12,1312,28.9666666666667
43.23,-108.93,1699,26.8666666666667
42.18,-105.4,1891,25.3
43.57,-109.63,2121,23.9333333333333
43.42,-104.98,1327,29.6
44.48,-105.9,1220,29.9333333333333
41.7,-106.42,2169,24.9
44.5,-108.4,1357,29.2666666666667
41.18,-106.62,2254,24.9666666666667
41.27,-110.95,2080,25.2333333333333
42.12,-109.42,2010,27.3
44.28,-105.47,1391,27.4
42.87,-105.88,1528,28.9333333333333
41.53,-109.47,1856,28.8666666666667
44.7,-108.95,1460,27.4666666666667
43.47,-110.77,1904,26.5666666666667
42.5,-107.83,1928,27.2
43.73,-106.63,1421,29.9
42.27,-110.2,2013,26.5666666666667
41.63,-104.17,1400,29.5333333333333
44.55,-110.4,2368,19.8
42.82,-108.73,1698,28.9
41.32,-105.68,2215,24.4666666666667
41.35,-105.62,2175,24.5666666666667
44.85,-106.28,1281,29.1333333333333
44.85,-108.38,1168,28.3
42.75,-104.48,1551,27.0333333333333
41.9,-106.2,2001,27.2
43.4,-106.28,1468,30.2666666666667
44.27,-104.93,1287,29.3666666666667
43.85,-110.58,2072,23.8333333333333
41.27,-110.35,2074,26
43.85,-104.22,1315,28.8666666666667
44.47,-110.83,2248,21.9333333333333
42.47,-106.85,1807,29.5666666666667
43.25,-108.68,1658,27.6333333333333
41.63,-104.48,1495,28.2
41.17,-104.15,1579,28.1333333333333
42.87,-109.87,2187,23.6333333333333
43.02,-107,1818,28.7
44.78,-108.75,1332,28.4
41.8,-107.2,2067,26.6333333333333
44.93,-105.8,1144,29.1333333333333
43.25,-104.28,1186,30.4
43.02,-108.38,1509,30.3
43.6,-104.93,1369,28.9666666666667
41.6,-109.07,2055,27.2333333333333
41.82,-110.97,1931,26.9333333333333
41.45,-106.82,2070,25.9
44.57,-107.72,1339,29.8
44.77,-106.97,1203,27.9666666666667
44.83,-106.83,1143,28.6333333333333
42.37,-106.17,2185,25.7
44.13,-110.67,2098,23.8333333333333
44.4,-104.35,1449,27.2
44.05,-108.98,1964,24.1
41.77,-105.38,1861,27.2666666666667
44.07,-107.42,1464,28.9666666666667
43.77,-107.32,1476,27.4333333333333
43.72,-108.67,1696,25.5666666666667
42.08,-104.22,1249,30.0333333333333
44.92,-110.42,1912,24.9333333333333
44.1,-104.62,1290,28.7666666666667
41.68,-107.98,2080,27.5666666666667
44.63,-105.32,1077,28.9333333333333
42.23,-104.63,1308,28.8
42.12,-104.95,1414,29.6333333333333
44.02,-107.97,1237,31.0666666666667
43.97,-107.97,1273,30.2
44.97,-110.7,1899,24.8333333333333
41.93,-104.3,1290,29.2666666666667
